"ID","Primary_Text","Analyzed_Word","Glosses","Translation","Comment","LGR"
"a1412","watik foba krenfare waniyak e büdisen töna krensöbäthé","watik	foba	kren\far/é	wan\yak/	e	büdisen	töna	kren\söbäth/é","then	DIST:ABL	1SG:IRR:PFV:VENT\set_off	1SG:NPST:IPFV:VENT\come	until	Büdisn	high_ground	1SG:IRR:PFV:VENT\ascend","I set off from there and came to Büdisén. I went up to the high ground.","","WORD_ALIGNED"
"a1413","dagu zthk edawä thragarfé baiken thrathbé","dagu	zthk	eda	=wä	thra\garf/é	baik	=en	thra\thb/é","tree_species	penis	two	=EMPH	1SG>2|3DU:IRR:PFV\break	bag	=LOC	1SG>2|3DU:IRR:PFV\enter","I broke off two banksia flowers and put them in the bag.","dagu 'tropical banksia' (Banksia dentata); dagu zthk 'banksia penis' is the dried up inflorescence, which is used to carry fire to another place.","WORD_ALIGNED"
"a1414","buay krenfaré waniyak e büdisn kwräthor","buay	kren\far/é	wan\yak/	e	büdisn	kwrä\thor/","running_away	1SG:IRR:PFV:VENT\set_off	1SG:NPST:IPFV:VENT\come	until	Büdisn	1SG:IRR:PFV\appear","I rushed off and came to Büdisén.","","WORD_ALIGNED"
"a1416","ŋafothakwé nabi thräziné","ŋa\fothak/wé	nabi	thrä\zin/é","1SG:NPST:IPFV\take_off	bow	1SG>2|3PL:IRR:PFV\put_down","I took off the bags and put down the bow.","","WORD_ALIGNED"
"a1418","no ŋonathé fwrä","no	ŋo\na/thé	f=	wo\rä/","water	1SG:NPST:IPFV\drink	DIST=	1SG:NPST:IPFV\be","I drank water over there.","","WORD_ALIGNED"
"a1419","buay krenfaré nabi yatr ane  threnfafé waniyak e büdisn","buay	kren\far/é	nabi	yatr	ane	thren\faf/é	wan\yak/	e	büdisn","running_away	1SG:IRR:PFV:VENT\set_off	bow	carrying_stick	DEM	1SG>2|3PL:IRR:PFV:VENT\hold	1SG:NPST:IPFV:VENT\come	until	Büdisn","I walked with the bow and carrying stick in my hand and came to Büdisén.","","WORD_ALIGNED"
"a1423","watik, büdisnen fä kma check kräré keke","watik	büdisn	=en	fä	kma	check	krä\r/é	keke","then	Büdisn	=LOC	DIST	POT	checking	1SG:IRR:PFV\do	NEG","I checked there for (Steven and his family), but they weren't there.","","WORD_ALIGNED"
"a1424","fi z nima ŋafarkwath kanathrfo","fi	z	nima	ŋa\fark/wath	kanathr	=fo","3.ABS	IAM	like_this	2|3PL:PST:IPFV\set_off	Kanathr	=ALL","They left already for Kanathér.","","WORD_ALIGNED"
"a1425","steven foba zefara kakatan nimame zenfarath","steven	foba	ze\far/a	ka~	katan	nima	=me	zen\far/ath","Steven	DIST:ABL	SG:PST:PFV\set_off	REDUP~	small	like_this	=INS	2|3PL:PST:PFV:VENT\set_off","Steven went from here and the children came this way.","","WORD_ALIGNED"
"a1426","watik nzä bunrä thrma","watik	nzä	b=	won\rä/	thrma","then	1SG.ABS	MED=	1SG:NPST:IPFV:VENT\be	later","So I came later.","","WORD_ALIGNED"
"a1428","thrma kwanbragwrm waniyak e ftrsam","thrma	kwan\brag/wrm	wan\yak/	e	ftrsam","later	SG:PST:DUR:VENT\follow	1SG:NPST:IPFV:VENT\come	until	Ftrsam","I followed them until I came to Fétérsam.","","WORD_ALIGNED"
"a1431","srikane mnz mänwä wwägr","srik	ane	mnz	mä	=en	=wä	w\wä/gr","Srik	POSS.SG	house	where	=LOC	=EMPH	3SG.F:NPST:IPFV\be_up_high","Srik's house is there.","","WORD_ALIGNED"
"a1432","watik fä fof zbär züänfonza","watik	fä	fof	zbär	zwän\fonz/a","then	DIST	EMPH	night	1SG:PST:PFV:VENT\dawn_on_sb","The night caught up with me there.","","WORD_ALIGNED"
"a1434","we zbär ane kwaniyakm e kafar swäy","we	zbär	ane	kwan\yak/m	e	kafar	swäy","also	night	DEM	1SG:PST:DUR:VENT\come	until	big	canoe_place","I arrived at the big canoe site in the dark.","","WORD_ALIGNED"
"a1435","ŋatha fä kma we kwanorm ane ŋatha mane ybrüzako","ŋatha	fä	kma	we	kwa\nor/m	ane	ŋatha	mane	y\brüz/ako","dog	DIST	POT	also	1SG:PST:DUR\shout	DEM	dog	which	SG>3SG.M:RPST:PFV:AND\submerge","I called the dog that I thrown in the water earlier in the day.","","WORD_ALIGNED"
"a1436","fä kma sfszrm keke","fä	kma	sf\sz/rm	keke","DIST	POT	SG>3SG.M:PST:DUR\call	NEG","I called, but without success","","WORD_ALIGNED"
"a1437","watik gardan krentharufé ŋatha kratharufth","watik	garda	=en	kren\tharuf/é	ŋatha	kra\tharuf/th","then	canoe	=LOC	1SG:IRR:PFV:VENT\enter_open_cont	dog	2|3DU:IRR:PFV\enter_open_cont","So I got into the canoe with the two dogs.","","WORD_ALIGNED"
"a1439","watik garda sränrifthé","watik	garda	srän\rifth/é","then	canoe	1SG>3SG.M:IRR:PFV:VENT\send","Then I pushed out the canoe out","","WORD_ALIGNED"
"a1442","ŋanrafinzé ŋe kränrité zba wazi","ŋan\rafi/nzé	krän\rit/é	zba	wazi","1SG:NPST:IPFV:VENT\paddle	1SG:IRR:PFV:VENT\cross	PROX:ABL	side","and paddled across to the other side.","","WORD_ALIGNED"
"a1443","watik sukufanzo eknwé","watik	sukufa	=nzo	e\kn/wé","then	tobacco	=ONLY	1SG>2|3PL:NPST:IPFV\roll","I rolled a cigarette","","WORD_ALIGNED"
"a1445","buay krefaré","buay	kre\far/é","running_away	1SG:IRR:PFV\set_off","and set off.","","WORD_ALIGNED"
"a1446","waniyak e zwrä kwräthor mnz","wan\yak/	e	z=	wo\rä/	kwrä\thor/	mnz","1SG:NPST:IPFV:VENT\come	until	PROX=	1SG:NPST:IPFV\be	1SG:IRR:PFV\appear	house","I came here. I arrived at the house.","","WORD_ALIGNED"
"a1448","ŋathama thräsé nafaŋame zräsa fof","ŋatha	=ma	thrä\s/é	nafa-	ŋame	zrä\s/é	fof","dog	=CHAR	1SG>2|3PL:IRR:PFV\call	3.POSS-	mother	1SG>3SG.F:IRR:PFV\call	EMPH","I asked them about the dog. I asked the mother","","WORD_ALIGNED"
"a1449","ŋatha z santhor zbo","ŋatha	z	san\thor/	zbo","dog	IAM	3SG.M:RPST:PFV:VENT\appear	PROX:ALL","""Did the dog show up here?""","","WORD_ALIGNED"
"a1451","zyé zafe fi mane santhor","z=	\yé/	zafe	fi	mane	san\thor/","PROX=	3SG.M:NPST:IPFV\be	old	3.ABS	which	3SG.M:RPST:PFV:VENT\appear","She replied ""This one arrived earlier.""","","WORD_ALIGNED"
"a1452","nzefé nima ""ane ŋatha bä nzwathofikwr","nzefé	nima	ane	ŋatha	bä	nzwa\thofik/wr","1SG.ERG.EMPH	like_this	DEM	dog	MED	2|3SG>1SG:RPST:IPFV\disturb","I explained: ""That dog was mucking around there","","WORD_ALIGNED"
"a4932","watik anema nzibrüzé bobo","watik	ane	=ma	nz=	y\brüz/é	bobo","then	DEM	=CHAR	IPST=	1SG>3SG.M:NPST:IPFV\submerge	MED:ALL","and that's why I pushed him under water.","","WORD_ALIGNED"
"a4933","watik ane wtrime fi ŋatha zanmath nima""","watik	ane	wtri	=me	fi	ŋatha	zan\math/	nima","then	DEM	fear	=INS	3.ABS	dog	2|3SG:RPST:PFV:VENT\run	like_this","He ran here in fear.""","","WORD_ALIGNED"
"a1453","watik nzä ŋafothakwé bana","watik	nzä	ŋa\fothak/wé	bana","then	1SG.ABS	1SG:NPST:IPFV\take_off	pityful","Then I unloaded the things","","WORD_ALIGNED"
"a1455","krämsé","krä\ms/é","1SG:IRR:PFV\sit","and took a rest.","","WORD_ALIGNED"
"a1456","watik nimame trikasi zfrä brä","watik	nima	=me	trikasi	zf\rä/	b=	\rä/","then	like_this	=INS	story	3SG.F:RPST:IPFV\be	MED=	3SG.F:NPST:IPFV\be","That was the story.","","WORD_ALIGNED"
"a1457","eso kafar","eso	kafar","thanks	big","Thank you very much.","","WORD_ALIGNED"
