"ID","Primary_Text","Analyzed_Word","Glosses","Translation","Comment","LGR"
"a1821","foba mane rera yak kabe ane kwamosinzrmth","foba	mane	\rä/ra	yak	kabe	ane	kwa\mosi/nzrmth","DIST:ABL	which	3SG.F:PST:IPFV\be	run	man	DEM	2|3PL:PST:DUR\gather","They went (to inform) the people. They came together.","","WORD_ALIGNED"
"a1824","bthan kabe zerä bthan kabe fof","bthan	kabe	z=	e\rä/	bthan	kabe	fof","magic	man	PROX=	2|3PL:NPST:IPFV\be	magic	man	EMPH","There were sorcerers here.","","WORD_ALIGNED"
"a1825","ane tmatm wäfiyokwrath bafen yrkon","ane	tmatm	wä\fiyok/wath	bafen	yirko	=en","DEM	action	2|3PL>3SG.F:PST:IPFV\make	PH.LOC	Yirko	=LOC","They practiced their magic in Yirko.","","WORD_ALIGNED"
"a1827","fafä zanmänzath bobo fof nzürna ŋare mobo zfrärm","fafä	zan\mänz/ath	bobo	fof	nzürna	ŋare	mobo	zf\rä/rm","after_that	2|3PL:PST:PFV:VENT\lead	MED:ALL	EMPH	spirit_woman	woman	where.ALL	3SG.F:PST:DUR\be","Then they led the others to the place where the Nzürna lived.","","WORD_ALIGNED"
"a1829","kabe berä ausi fäth","kabe	b=	e\rä/	ausi	fäth","man	MED=	2|3PL:NPST:IPFV\be	old_woman	DIM","Men and women came along.","","WORD_ALIGNED"
"a1830","mni wthosinzrath ane wäsi bafen","mni	w\thosi/nzrath	ane	wäsi	bafen","fire	2|3PL>3SG.F:PST:IPFV\make_fire	DEM	tree_species	PH.LOC","They stacked firewood by the Wäsi tree.","","WORD_ALIGNED"
"a1831","wäsi mnzen zwamnzrm","wäsi	mnz	=en	zwa\m/nzrm","tree_species	house	=LOC	3SG.F:PST:DUR\sit","While she stayed in house in the tree.","","WORD_ALIGNED"
"a1832","wati wthosinzath zaföfth","wati	w\thosi/nzrath	za\föf/th","then	2|3PL>3SG.F:PST:IPFV\make_fire	2|3PL>3SG.F:RPST:PFV\burn","Then they set it on fire.","","WORD_ALIGNED"
"a1833","wati, ane u kwan boba zekarisa","wati	ane	u_kwan	boba	ze\karis/a","then	DEM	sound_of_fire	MED:ABL	SG:PST:PFV\hear","She heard the sound of the fire.","","WORD_ALIGNED"
"a1834","watik fthé fof zethkäfa ""nzukarfa bäne sathor borbor fof""","wati	fthé	fof	ze\thkäf/a	nzu-	kar	=fa	bäne	sa\thor/	borbor	fof","then	when	EMPH	SG:PST:PFV\start	1SG.POSS-	place	=ABL	PH.ABS	3SG.M:RPST:PFV\appear	strong_wind	EMPH","She was saying ""The wind is coming from my place.""","","WORD_ALIGNED"
"a1835","fthé fof zwanorm ""ŋokä"" ane zokwasi kwanafrm","fthé	fof	zwa\nor/m	ŋokä	ane	zokwasi	kwa\naf/rm","when	EMPH	3SG.F:PST:DUR\shout	***	DEM	speech	SG:PST:DUR\talk","She shouted ""ŋokä"". She was saying those (magic) words.","","WORD_ALIGNED"
"a1836","nafan nima zwarärm kma sfrärm borbor","nafan	nima	zwa\rä/rm	kma	sf\rä/rm	borbor","3SG.DAT	like_this	3SG.F.IO:PST:DUR\be	POT	3SG.M:PST:DUR\be	strong_wind","She thought it must be the wind,","","WORD_ALIGNED"
"a1837","fi mni zürnane u kwan zethkäfako","fi	mni	zürn	=ane	u_kwan	ze\thkäf/ako","but	fire	smoke	=POSS.SG	sound_of_fire	SG:PST:PFV:AND\start","but, it was the sound of the smoke rising.","","WORD_ALIGNED"
"a1839","mni ane zäföfa wäsi","mni	ane	zä\föf/a	wäsi","fire	DEM	SG:PST:PFV\burn	tree_species","The fire was burning on this Wäsi tree.","","WORD_ALIGNED"
"a1841","zbofä wärsokwa ane mni thamin fof","zbo	=fa	wä\rsok/wa	ane	mni	thamin	fof","PROX:ALL	=ABL	SG>3SG.F:PST:IPFV\disturb	DEM	fire	tongue	EMPH","The flames shocked her up there (in the tree).","","WORD_ALIGNED"
"a1843","thm mane zathor","thm	mane	za\thor/","nose	which	3SG.F:RPST:PFV\appear","The flames reached her and","","WORD_ALIGNED"
"a1844","yame kma kränzir","yame	kma	krän\zir/","mat	POT	2|3SG:IRR:PFV:VENT\throw","she threw out the mat.","","WORD_ALIGNED"
"a1845","nge nä kränzir","nge	nä	krän\zir/","child	INDF	2|3SG:IRR:PFV:VENT\throw","She threw out the children.","","WORD_ALIGNED"
"a1846","yirme kma wnkunzr keke","yir	=me	kma	wn\ku/nzr	keke","urine	=INS	POT	2|3SG>3SG.F:NPST:IPFV:VENT\put_off	NEG","She tried in vain to piss on the fire.","","WORD_ALIGNED"
"a1847","nge ane bramöwä nafane mane erera mnifo kwanrzrm","nge	ane	bramöwä	nafane	mane	e\rä/ra	mni	=fo	kwan\rz/rm","child	DEM	all	3SG.POSS	which	2|3PL:PST:IPFV\be	fire	=ALL	SG:PST:DUR:VENT\throw","She threw all her children into the fire.","","WORD_ALIGNED"
"a1849","nima okay nafafis oroman mane yara zäfänira","nima	okay	nafa-	fis	oroman	mane	ya\r/a	zä\fänir/a","like_this	okay	3.POSS-	husband	old_man	which	3SG.M:PST:IPFV\be	SG:PST:PFV\shift_place","Nzürna's husband, the old man, had already fled.","","WORD_ALIGNED"
"a1851","nrkarä fafä zathorako ane nzürna ŋare","nr	=karä	fafä	za\thor/ako	ane	nzürna	ŋare","belly	=PROP	after_that	3SG.F:PST:PFV:AND\appear	DEM	spirit_woman	woman","Earlier when she had arrived with a full stomach, he asked:","","WORD_ALIGNED"
"a1852","""bä namänzo nnrä ra nr nrä?""","bä	namä	=nzo	nn\rä/	ra	nr	n\rä/","2.ABS	good	=ONLY	2SG:NPST:IPFV:VENT\be	what.ABS	belly	2SG:NPST:IPFV\be","""Are you okay? What is with you stomach?","","WORD_ALIGNED"
"a1853","kabe zä yak","kabe	zä	\yak/","man	PROX	3SG.M:NPST:IPFV\walk","There was a man is walking along here.","","WORD_ALIGNED"
"a1854","befä msfnzé","befé	m=	s\fn/zé","2SG.ERG.EMPH	APPR=	1SG>3SG.M:NPST:IPFV\hit","You might have killed him!""","","WORD_ALIGNED"
"a1855","nimawä sakora","nima	=wä	sa\kor/a","like_this	=EMPH	SG>3SG.M:PST:PFV\speak","She replied","","WORD_ALIGNED"
"a1856","ra befä nä z yase änthorakwr","ra	befé	nä	z	yase	än\thorak/wr","what.ABS	2SG.ERG.EMPH	INDF	IAM	game	2|3SG>2|3PL:NPST:IPFV:VENT\search","""What? Did you get any meat for the children?","","WORD_ALIGNED"
"a1858","komnzo fof nrugwr","komnzo	fof	n\ru/gr","only	EMPH	2SG:NPST:IPFV\sleep","You just go to sleep!""","","WORD_ALIGNED"
"a1859","wati, mnifo ane fof zänfüsa","wati	mni	=fo	ane	fof	zän\füs/a","then	fire	=ALL	DEM	EMPH	SG:PST:PFV:VENT\cook","Okay, she finally threw herself into the fire and burned to death.","","WORD_ALIGNED"
"a1861","bthan kabeyé mitafo wfathwath","bthan	kabe	=é	mitafo	w\fath/wath","magic	people	=ERG.NSG	ghost	2|3PL>3SG.F:PST:IPFV\hold","The sorcerers caught her spirit.","","WORD_ALIGNED"
"a1862","fam wärtmakwath","fam	wä\rtmak/wath","thought	2|3PL>3SG.F.IO:PST:IPFV\cut","They blocked her mind also.","","WORD_ALIGNED"
"a1863","wati, zena znamnzr ni znrä","wati	zena	z=	na\m/nzr	ni	z=	n\rä/","then	today	PROX=	1PL:NPST:IPFV\sit	1NSG	PROX=	1PL:NPST:IPFV\be","Today we are here.","","WORD_ALIGNED"
"a1865","nzenme nge nabonzo fzen eyak","nzenme	nge	nabon	=nzo	fz	=en	e\yak/","1NSG.POSS	child	good	=ONLY	forest	=LOC	2|3PL:NPST:IPFV\walk","Our children are safe when they walk through the forest.","","WORD_ALIGNED"
"a1866","zöbthé mane zfrärm keke nima kwamränzrmth","zöbthé	mane	zf\rä/rm	keke	nima	kwa\mrä/nzrmth","first	which	3SG.F:PST:DUR\be	NEG	like_this	2|3PL:PST:DUR\stroll","In the past, the children didn't move around.","","WORD_ALIGNED"
"a1867","gathagatha kar zfrärm","gatha	kar	zf\rä/rm","bad	place	3SG.F:PST:DUR\be","It was a dangerous place.","","WORD_ALIGNED"
"a1868","ane wäsi zfthen kabe kam ane thfthnm kabe tüfr","ane	wäsi	zfth	=en	kabe	kam	ane	thf\thn/m","DEM	tree_species	tree_base	=LOC	man	bone	DEM	2|3PL:PST:DUR\lie_down","Human bones were lying around on the base of that Wäsi tree.","","WORD_ALIGNED"
"a1871","kabe tüfr naf z änatha","kabe	tüfr	naf	z	ä\na/tha","people	many	3SG.ERG	IAM	SG>2|3PL:PST:IPFV\eat","She had eaten many people.","","WORD_ALIGNED"
"a1872","ruga kam yem kam tauri kam kabe kam","ruga	kam	yem	kam	tauri	kam	kabe	kam","pig	bone	cassowary	bone	wallaby	bone	man	bone","There were pig bones, cassowary bones, wallaby bones and also human bones.","","WORD_ALIGNED"
"a1874","dmädrma faremma nä z änatha","dmädr	=ma	farem	=ma	nä	z	ä\na/tha","Dmädr	=CHAR	Farem	=CHAR	INDF	IAM	SG>2|3PL:PST:IPFV\eat","He had eaten some people from Démändér and from Farem,","","WORD_ALIGNED"
"a1875","ane nzürna ŋare","ane	nzürna	ŋare","DEM	spirit_woman	woman","that Nzürna woman.","","WORD_ALIGNED"
"a1876","okay, bobo zäbth ane zokwasi eso bana","okay	bobo	zä\bth/	ane	zokwasi	eso	bana","okay	MED:ALL	2|3SG:RPST:PFV\finish	DEM	speech	thanks	pityful","Okay, the story ends here. Thank you my friend.","","WORD_ALIGNED"
"a1877","eso kafar","eso	kafar","thanks	big","Thank you very much.","","WORD_ALIGNED"
"a1878","nabon trikasi rä","nabon	trikasi	\rä/","good	story	3SG.F:NPST:IPFV\be","It is a good story.","","WORD_ALIGNED"
"a1879","näbunf fafä maf kratrikwr keke ane","näbun	=f	fafä	maf	kra\trik/wr	keke	ane","INDF	=ERG.SG	after_that	who.ERG.SG	2|3SG:IRR:IPFV\tell	NEG	DEM","Others should not tell this story.","","WORD_ALIGNED"
"a1880","nzone mane yara bres nzone kabe zfth nzone yara","nzone	mane	ya\r/a	bres	nzone	kabe	zfth	nzone	ya\r/a","1SG.POSS	which	3SG.M:PST:IPFV\be	Bres	1SG.POSS	man	base	1SG.POSS	3SG.M:PST:IPFV\be","It is mine. Bres was my ancestor.","","WORD_ALIGNED"
"a1881","nzone bada yara","nzone	bada	ya\r/a","1SG.POSS	ancestor	3SG.M:PST:IPFV\be","He was my greatgrandfather.","","WORD_ALIGNED"
"a1882","ane festhfa rera ane yam","ane	festh	=fa	\rä/ra	ane	yam","DEM	body	=ABL	3SG.F:PST:IPFV\be	DEM	event","This was a true thing (that happened).","","WORD_ALIGNED"
"a1884","nafane msaksi zn mane rera yirkon swamnzrm","nafane	msak	-si	zn	mane	\rä/ra	yirko	=en	swa\m/nzrm","3SG.POSS	sit	-NMLZ	place	which	3SG.F:PST:IPFV\be	Yirko	=LOC	3SG.M:PST:DUR\sit","As for Bres' home, he was living in Yirko.","","WORD_ALIGNED"
"a1886","bäne fafä yrko zamar nzone bad fä fof ŋabrigwr nimame","bäne	fafä	yirko	za\mar/	nzone	bad	fä	fof	ŋa\brig/wr	nima	=me","PH.ABS	after_that	Yirko	2SG>3SG.F:IMP:PFV\see	1SG.POSS	ground	DIST	EMPH	2|3SG:NPST:IPFV\return	like_this	=INS","You can see my land at Yirko, which extends like that.","","WORD_ALIGNED"
"a1888","eso kafar","eso	kafar","thanks	big","Thank you!","","WORD_ALIGNED"
